time,pv_production,wind_production,prob_precip_1h:p,clear_sky_rad:W,diffuse_rad:W,direct_rad:W,global_rad:W,sunshine_duration_1h:min,sun_azimuth:d,sun_elevation:d,low_cloud_cover:p,medium_cloud_cover:p,high_cloud_cover:p,effective_cloud_cover:p,temp,relative_humidity_2m:p,dew_point_2m:C,wind_speed_2m:ms,wind_dir_2m:d,t_10m:C,relative_humidity_10m:p,dew_point_10m:C,wind_speed_10m:ms,wind_dir_10m:d,t_50m:C,relative_humidity_50m:p,dew_point_50m:C,wind_speed_50m:ms,wind_dir_50m:d,t_100m:C,relative_humidity_100m:p,dew_point_100m:C,wind_speed_100m:ms,wind_dir_100m:d,total_production
2020-08-15 16:00:00,0.4321666,8.79,1.0,335.2,62.7,2.1,64.8,0.5,257.91,21.566,99.2,50.9,0.0,99.6,16.6,83.2,13.7,2.0,263.5,16.6,82.8,13.6,2.9,263.5,16.3,81.8,13.1,4.1,262.2,15.9,82.4,12.9,4.9,260.5,9.2221666
2020-08-15 17:00:00,0.252,5.37,1.0,204.2,39.4,1.4,40.8,0.0,271.58,14.881,100.0,100.0,0.0,100.0,16.1,86.5,13.8,2.0,267.5,16.0,86.3,13.7,2.9,267.5,15.7,85.7,13.3,4.1,266.4,15.3,86.5,13.1,4.9,265.0,5.622
2020-08-15 18:00:00,0.0,7.13,1.0,86.0,16.7,0.0,16.8,0.0,284.851,8.236,100.0,88.6,0.0,100.0,15.7,88.9,13.8,1.7,265.0,15.6,88.7,13.8,2.4,265.0,15.3,88.3,13.4,3.6,264.9,15.0,89.1,13.2,4.6,264.8,7.13
2020-08-15 19:00:00,0.0,0.1,1.0,13.9,3.3,0.0,3.3,0.0,298.099,1.988,100.0,6.9,0.0,100.0,15.6,93.1,14.5,1.7,273.6,15.6,92.8,14.4,2.5,273.6,15.4,91.8,14.0,3.8,273.2,15.0,92.2,13.7,4.9,272.8,0.1
2020-08-15 20:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,311.618,-3.523,98.8,1.6,0.0,98.8,15.0,95.3,14.2,2.0,283.0,14.9,95.1,14.2,2.9,283.0,14.7,94.6,13.8,4.3,283.0,14.3,95.0,13.5,5.5,283.1,0.0
2020-08-15 21:00:00,0.0,6.55,1.0,0.0,0.0,0.0,0.0,0.0,325.592,-7.965,99.4,11.7,0.0,99.5,14.3,96.9,13.9,1.7,275.0,14.3,96.8,13.8,2.4,275.0,14.0,96.2,13.4,3.7,276.9,13.6,97.3,13.2,4.9,279.2,6.55
2020-08-15 22:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,340.06,-11.034,98.6,13.2,0.0,98.8,14.0,97.2,13.6,1.5,263.4,14.0,97.1,13.6,2.1,263.4,13.7,96.8,13.2,3.3,267.1,13.3,97.2,12.9,4.3,271.7,0.0
2020-08-15 23:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,354.894,-12.492,98.5,39.9,0.0,99.1,14.1,96.4,13.5,1.5,263.6,14.0,96.3,13.5,2.1,263.6,13.7,96.1,13.1,3.2,266.4,13.3,97.7,13.0,4.1,269.9,0.0
2020-08-16 00:00:00,0.0,0.57,1.0,0.0,0.0,0.0,0.0,0.0,8.929,-12.597,100.0,96.1,0.0,100.0,14.0,96.0,13.4,1.3,267.6,14.0,95.8,13.4,1.9,267.6,13.8,95.2,13.0,3.0,270.2,13.4,95.2,12.6,4.0,273.4,0.57
2020-08-16 01:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.727,-10.707,100.0,71.7,0.0,100.0,13.8,95.1,13.0,1.6,288.0,13.7,95.0,12.9,2.3,288.0,13.4,94.6,12.6,3.4,287.1,13.0,95.0,12.2,4.3,286.0,0.0
2020-08-16 02:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.105,-7.255,100.0,48.1,0.0,100.0,13.5,95.7,12.9,1.6,307.6,13.5,95.6,12.8,2.3,307.6,13.1,95.3,12.4,3.4,306.0,12.7,95.6,12.0,4.4,304.0,0.0
2020-08-16 03:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.978,-2.502,100.0,41.1,0.0,100.0,13.4,95.4,12.7,1.8,303.5,13.4,95.4,12.7,2.5,303.5,13.0,95.5,12.3,3.6,303.7,12.6,95.6,11.9,4.5,303.9,0.0
2020-08-16 04:00:00,0.8648333999999999,0.0,1.0,23.6,7.5,0.0,7.6,0.0,65.423,3.237,100.0,31.5,0.0,100.0,13.5,94.0,12.5,1.3,310.6,13.4,94.1,12.5,1.9,310.6,13.0,94.3,12.1,2.7,310.0,12.6,94.5,11.7,3.3,309.3,0.8648333999999999
2020-08-16 05:00:00,2.8080833,0.0,1.0,108.6,34.0,2.2,36.2,0.0,78.657,9.624,100.0,21.8,0.0,100.0,13.6,91.4,12.2,1.1,332.0,13.5,91.5,12.2,1.5,332.0,13.1,92.0,11.8,2.0,329.2,12.6,92.8,11.4,2.3,325.6,2.8080833
2020-08-16 06:00:00,9.4266667,0.0,1.0,232.0,62.0,4.6,66.6,0.0,91.998,16.315,100.0,12.2,0.0,100.0,13.7,89.1,12.0,1.1,350.8,13.6,89.3,11.9,1.6,350.8,13.2,89.9,11.6,2.1,348.8,12.7,90.9,11.2,2.2,346.3,9.4266667
2020-08-16 07:00:00,12.6644167,0.0,1.0,362.6,104.1,2.4,106.5,0.0,105.838,22.947,100.0,11.3,0.0,100.0,14.0,86.1,11.7,1.0,344.1,13.8,86.3,11.6,1.4,344.1,13.4,86.8,11.2,1.8,341.5,12.8,88.1,10.9,1.8,338.2,12.6644167
2020-08-16 08:00:00,26.101417,0.0,1.0,483.3,151.6,22.3,174.0,0.0,120.599,29.118,100.0,7.5,0.0,100.0,14.4,83.9,11.7,1.1,350.2,14.2,84.0,11.6,1.6,350.2,13.7,84.7,11.2,1.9,348.6,13.2,87.0,11.1,2.0,346.6,26.101417
2020-08-16 09:00:00,46.766333,0.0,1.0,582.2,185.2,44.9,230.0,0.1,136.663,34.366,99.8,5.4,0.0,99.8,14.9,81.3,11.7,1.2,359.0,14.7,81.6,11.6,1.7,359.0,14.2,82.6,11.3,2.1,358.7,13.6,84.3,11.0,2.1,358.2,46.766333
2020-08-16 10:00:00,48.98025,0.0,1.0,651.0,219.0,84.8,303.8,0.7,154.192,38.181,98.8,3.0,0.0,98.9,15.2,79.2,11.7,1.1,356.2,15.1,79.4,11.6,1.5,356.2,14.6,80.3,11.2,1.9,356.4,14.0,82.0,10.9,1.9,356.7,48.98025
2020-08-16 11:00:00,61.29675,0.0,1.0,684.2,244.5,175.0,419.5,0.1,172.906,40.087,99.8,0.0,0.0,99.8,16.2,74.6,11.7,1.0,351.5,16.1,74.8,11.6,1.4,351.5,15.5,75.7,11.2,1.7,351.0,14.9,77.4,10.9,1.7,350.2,61.29675
2020-08-16 12:00:00,64.951,0.0,1.0,679.3,227.7,188.3,416.0,9.6,191.999,39.799,84.0,0.0,0.0,84.0,17.3,70.1,11.8,1.4,343.0,17.1,70.1,11.7,2.0,343.0,16.5,70.2,11.1,2.5,341.5,15.9,71.4,10.8,2.5,339.5,64.951
2020-08-16 13:00:00,52.811252,0.0,1.0,636.5,201.8,173.7,375.5,26.8,210.466,37.363,55.3,23.6,0.0,65.8,16.7,74.6,12.2,1.8,335.3,16.6,74.8,12.1,2.6,335.3,16.0,75.4,11.7,3.2,335.6,15.5,76.8,11.4,3.3,335.9,52.811252
2020-08-16 14:00:00,44.241833,2.55,1.0,559.3,170.0,188.5,358.5,34.1,227.622,33.128,43.2,19.1,0.0,54.1,16.7,73.9,12.1,2.1,336.8,16.6,74.0,12.0,3.1,336.8,16.0,74.3,11.5,3.9,337.8,15.5,75.5,11.2,4.1,339.2,46.791833
2020-08-16 15:00:00,35.877750000000006,4.74,1.0,453.9,130.0,182.6,312.6,47.5,243.322,27.595,20.8,14.4,0.0,32.2,16.7,72.3,11.7,2.0,328.4,16.5,72.3,11.6,2.9,328.4,16.0,72.5,11.1,3.6,329.6,15.5,73.6,10.8,3.8,331.2,40.61775000000001
2020-08-16 16:00:00,21.794999500000003,0.68,1.0,329.4,82.6,174.8,257.4,49.8,257.805,21.263,17.1,6.4,0.0,22.4,16.4,71.6,11.3,1.8,324.6,16.3,71.5,11.1,2.6,324.6,15.8,71.0,10.6,3.4,325.8,15.3,71.6,10.2,3.6,327.2,22.474999500000003
2020-08-16 17:00:00,6.711083299999999,0.0,1.0,198.6,54.9,126.9,181.7,55.8,271.475,14.579,7.0,1.0,0.0,7.9,15.9,72.4,10.9,1.6,317.6,15.8,72.3,10.8,2.3,317.6,15.4,71.8,10.3,2.9,319.0,15.0,71.6,9.9,3.1,320.8,6.711083299999999
2020-08-16 18:00:00,1.516,0.0,1.0,81.3,35.1,51.0,86.1,57.7,284.754,7.932,3.8,0.3,0.0,4.1,14.9,78.0,11.1,1.5,302.4,14.8,77.7,11.0,2.1,302.4,14.5,76.7,10.5,2.9,304.8,14.2,75.5,9.9,3.4,307.9,1.516
2020-08-16 19:00:00,0.0202726999999999,0.0,1.0,11.7,8.3,5.0,13.4,59.1,298.015,1.68,1.6,0.0,0.0,1.6,13.3,84.5,10.8,1.6,292.9,13.3,84.2,10.7,2.3,292.9,13.1,82.9,10.3,3.3,296.9,13.0,81.3,9.8,4.0,301.9,0.0202726999999999
2020-08-16 20:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.8,311.555,-3.836,0.8,0.0,0.0,0.8,11.9,91.4,10.6,1.5,284.4,11.9,90.8,10.5,2.1,284.4,11.9,88.5,10.0,2.9,293.4,11.9,86.0,9.6,3.4,304.7,0.0
2020-08-16 21:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,325.557,-8.282,2.2,0.0,0.0,2.2,10.9,96.2,10.3,1.2,288.8,10.9,95.3,10.2,1.7,288.8,11.0,92.1,9.7,2.2,301.5,11.1,89.1,9.3,2.6,317.5,0.0
2020-08-16 22:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,340.059,-11.353,5.4,0.0,0.0,5.4,10.5,96.9,10.0,0.4,333.4,10.5,96.2,10.0,0.6,333.4,10.6,94.0,9.7,1.1,357.1,10.6,92.1,9.4,1.7,26.7,0.0
2020-08-16 23:00:00,0.0,3.17,1.0,0.0,0.0,0.0,0.0,0.0,354.931,-12.808,5.0,0.0,0.0,5.0,10.1,96.0,9.5,1.4,69.0,10.2,95.4,9.5,2.1,69.0,10.3,93.3,9.3,3.2,68.6,10.4,91.7,9.1,4.1,68.2,3.17
2020-08-17 00:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.005,-12.911,0.8,0.0,0.0,0.8,10.3,93.5,9.3,2.1,71.6,10.3,93.2,9.3,3.1,71.6,10.1,92.3,8.9,4.5,70.9,10.1,90.8,8.6,5.6,70.1,0.0
2020-08-17 01:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.838,-11.01,3.3,0.0,0.0,3.3,9.5,99.5,9.5,2.0,71.5,9.5,99.2,9.4,2.9,71.5,9.3,98.5,9.1,4.2,70.0,9.4,97.3,9.0,5.2,68.2,0.0
2020-08-17 02:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.246,-7.546,4.5,0.0,0.0,4.5,9.2,100.0,9.2,2.0,77.9,9.2,99.7,9.2,2.9,77.9,9.0,98.9,8.8,4.3,75.6,9.1,97.3,8.7,5.4,72.6,0.0
2020-08-17 03:00:00,0.0779166999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,52.142,-2.78,34.5,0.0,0.0,34.5,9.5,96.2,9.0,2.0,84.6,9.5,96.2,8.9,2.9,84.6,9.1,96.1,8.5,4.0,82.2,9.2,94.6,8.4,4.9,79.3,0.0779166999999999
2020-08-17 04:00:00,1.2619167,0.0,1.0,21.4,11.7,6.3,18.1,19.2,65.603,2.969,50.8,0.0,0.0,50.8,9.8,93.9,8.8,2.1,77.5,9.7,93.9,8.7,3.1,77.5,9.3,93.7,8.3,4.2,75.6,9.3,92.5,8.2,4.8,73.2,1.2619167
2020-08-17 05:00:00,5.644083299999999,0.0,1.0,104.3,43.5,41.2,84.6,26.2,78.849,9.363,56.3,0.0,0.0,56.3,10.3,90.0,8.8,2.3,76.0,10.2,90.1,8.7,3.4,76.0,9.8,90.2,8.2,4.4,74.4,9.7,89.4,8.1,4.9,72.5,5.644083299999999
2020-08-17 06:00:00,21.8055,0.0,1.0,227.0,73.8,94.9,168.7,28.4,92.198,16.056,52.7,0.0,0.0,52.7,11.1,85.4,8.7,2.3,74.4,11.0,85.4,8.6,3.4,74.4,10.5,85.6,8.2,4.3,73.3,10.4,84.5,7.9,4.7,71.9,21.8055
2020-08-17 07:00:00,39.585,0.0,1.0,357.6,104.0,165.8,269.8,30.3,106.04,22.684,49.5,0.0,0.0,49.5,11.9,81.6,8.9,2.0,76.7,11.8,81.6,8.7,2.9,76.7,11.2,81.4,8.2,3.6,75.6,11.1,80.3,7.9,3.8,74.2,39.585
2020-08-17 08:00:00,53.24725,0.0,1.0,478.2,108.9,289.4,398.3,40.5,120.797,28.846,32.4,0.0,0.0,32.4,13.3,74.7,8.9,1.9,72.8,13.1,74.7,8.7,2.7,72.8,12.6,74.6,8.2,3.4,71.5,12.3,74.0,7.8,3.6,70.0,53.24725
2020-08-17 09:00:00,62.88325,0.0,1.0,577.2,93.3,422.4,515.8,57.9,136.843,34.08,3.5,0.0,0.0,3.5,15.1,66.2,8.8,1.7,68.3,14.9,66.2,8.6,2.4,68.3,14.3,66.1,8.1,3.0,67.4,14.0,65.9,7.7,3.2,66.2,62.88325
2020-08-17 10:00:00,68.575332,0.0,1.0,645.9,84.9,501.0,586.0,59.8,154.337,37.88,0.3,0.0,0.0,0.3,16.4,60.4,8.7,1.5,64.3,16.2,60.4,8.6,2.1,64.3,15.6,60.5,8.0,2.7,63.5,15.2,61.0,7.7,2.9,62.4,68.575332
2020-08-17 11:00:00,70.0275,0.0,1.0,679.1,79.0,542.1,621.1,60.0,172.997,39.771,0.0,0.0,0.0,0.0,17.6,56.1,8.7,1.4,58.7,17.4,55.9,8.5,2.0,58.7,16.8,55.7,7.9,2.6,57.9,16.3,56.3,7.6,2.8,56.8,70.0275
2020-08-17 12:00:00,67.719582,0.0,1.0,674.0,79.2,534.4,613.5,60.0,192.026,39.477,0.0,0.0,0.0,0.0,18.4,53.8,8.9,1.4,54.8,18.3,53.4,8.6,2.0,54.8,17.7,52.1,7.8,2.5,54.1,17.3,52.0,7.3,2.8,53.3,67.719582
2020-08-17 13:00:00,61.580916,0.0,1.0,631.0,77.9,495.1,573.0,60.0,210.435,37.041,0.0,0.0,0.0,0.0,18.6,54.9,9.4,1.0,48.8,18.5,53.9,9.0,1.4,48.8,18.1,51.0,7.8,1.8,48.5,17.7,50.0,7.2,2.0,48.1,61.580916
2020-08-17 14:00:00,51.297498,0.0,1.0,553.6,74.4,431.9,506.3,60.0,227.551,32.812,0.0,0.0,0.0,0.0,19.1,52.0,9.0,0.7,46.5,19.0,51.1,8.6,0.9,46.5,18.6,48.9,7.7,1.3,46.1,18.2,48.3,7.1,1.5,45.5,51.297498
2020-08-17 15:00:00,37.462417,0.0,1.0,448.0,69.2,346.3,415.4,60.0,243.227,27.283,0.0,0.0,0.0,0.0,19.5,44.6,7.1,0.4,19.0,19.4,44.6,7.0,0.6,19.0,18.9,45.5,6.9,0.8,23.4,18.5,46.5,6.8,1.0,29.0,37.462417
2020-08-17 16:00:00,20.450083,0.0,1.0,323.4,61.8,246.2,308.0,60.0,257.701,20.955,0.0,0.0,0.0,0.0,18.8,53.2,9.1,0.6,314.9,18.7,52.4,8.8,0.8,314.9,18.5,50.1,7.9,1.0,323.2,18.3,49.0,7.4,1.0,333.5,20.450083
2020-08-17 17:00:00,5.3519166,0.0,1.0,192.8,51.4,142.5,193.9,60.0,271.371,14.272,0.0,0.0,0.0,0.0,17.8,64.2,11.0,1.0,304.4,17.8,62.9,10.7,1.4,304.4,17.8,58.4,9.6,1.8,307.9,17.7,55.5,8.7,2.0,312.2,5.3519166
2020-08-17 18:00:00,1.0645,0.0,1.0,76.6,33.0,51.5,84.5,60.0,284.657,7.624,0.0,0.0,0.0,0.0,16.8,72.4,11.8,1.0,309.6,16.8,71.3,11.6,1.5,309.6,17.0,66.4,10.7,2.1,314.8,17.1,62.9,10.0,2.6,321.3,1.0645
2020-08-17 19:00:00,0.0224545999999999,0.0,1.0,9.6,8.2,4.5,12.6,60.0,297.933,1.368,0.0,0.0,0.0,0.0,15.3,78.6,11.6,1.1,286.1,15.4,77.7,11.6,1.6,286.1,16.0,72.8,11.1,2.1,292.0,16.2,68.5,10.4,2.3,299.5,0.0224545999999999
2020-08-17 20:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,311.493,-4.152,0.0,0.0,0.0,0.0,13.9,85.9,11.6,1.1,271.0,14.1,85.2,11.6,1.5,271.0,14.8,80.2,11.4,1.8,279.5,15.2,75.5,10.9,1.7,290.2,0.0
2020-08-17 21:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,325.523,-8.603,0.0,0.0,0.0,0.0,12.4,94.4,11.6,0.9,259.8,12.7,93.4,11.6,1.3,259.8,13.7,87.0,11.6,1.4,266.6,14.3,81.2,11.1,1.2,275.0,0.0
2020-08-17 22:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,340.06,-11.675,0.0,0.0,0.0,0.0,11.7,97.0,11.3,0.8,247.2,12.0,96.0,11.4,1.1,247.2,13.2,89.7,11.5,1.2,246.4,13.9,83.7,11.2,1.0,245.4,0.0
2020-08-17 23:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,354.97,-13.128,0.0,0.0,0.0,0.0,11.4,97.8,11.0,0.5,236.5,11.7,96.8,11.2,0.7,236.5,12.8,91.4,11.5,0.6,233.7,13.6,85.9,11.2,0.3,230.1,0.0
2020-08-18 00:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.083,-13.228,0.0,0.0,0.0,0.0,10.9,99.2,10.8,0.5,199.2,11.3,98.2,11.0,0.7,199.2,12.4,93.4,11.4,0.7,169.6,13.1,88.2,11.2,0.5,132.7,0.0
2020-08-18 01:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.953,-11.317,17.1,0.0,0.0,17.1,10.5,99.1,10.3,0.7,180.0,10.9,98.0,10.6,1.1,180.0,12.2,93.2,11.1,1.3,164.6,13.1,88.4,11.2,1.3,145.4,0.0
2020-08-18 02:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.39,-7.839,24.2,0.0,0.0,24.2,10.3,98.0,10.0,0.7,173.4,10.7,97.2,10.3,1.0,173.4,12.1,93.2,11.0,1.3,161.4,13.0,88.8,11.2,1.3,146.6,0.0
2020-08-18 03:00:00,0.0642728,0.0,1.0,0.0,0.0,0.0,0.0,0.0,52.308,-3.06,19.6,0.0,0.0,19.6,10.3,96.8,9.8,0.8,158.3,10.7,96.1,10.1,1.1,158.3,12.2,92.6,11.1,1.3,147.8,13.2,88.9,11.4,1.2,134.8,0.0642728
2020-08-18 04:00:00,1.2563333,0.0,1.0,19.2,11.5,7.5,18.9,27.7,65.787,2.699,25.2,0.0,0.0,25.2,10.4,96.2,9.8,0.8,142.3,10.8,95.6,10.1,1.2,142.3,12.3,92.6,11.1,1.4,131.1,13.3,89.3,11.6,1.4,117.1,1.2563333
2020-08-18 05:00:00,5.5699166,0.0,1.0,100.0,40.8,55.8,96.7,32.0,79.044,9.099,46.7,0.0,0.0,46.7,11.2,94.3,10.3,0.8,143.0,11.5,93.7,10.5,1.1,143.0,12.7,91.1,11.2,1.4,131.3,13.6,88.2,11.6,1.6,116.7,5.5699166
2020-08-18 06:00:00,19.2593335,0.0,1.0,222.0,56.7,145.3,202.0,43.0,92.401,15.794,28.3,0.0,0.0,28.3,12.8,88.9,11.0,0.6,121.8,13.0,88.5,11.1,0.8,121.8,13.7,86.6,11.5,1.2,116.9,14.3,84.3,11.7,1.6,110.8,19.2593335
2020-08-18 07:00:00,35.673917,0.0,1.0,352.5,66.4,259.6,326.0,58.9,106.246,22.419,1.9,0.0,0.0,1.9,14.3,81.7,11.2,0.6,94.4,14.3,81.3,11.1,0.8,94.4,14.4,79.7,10.9,1.0,94.8,14.7,77.9,10.9,1.1,95.3,35.673917
2020-08-18 08:00:00,36.347584,0.0,1.0,473.1,70.7,362.0,432.7,59.3,120.998,28.571,1.2,0.0,0.0,1.2,16.1,76.0,11.8,0.5,79.3,16.0,75.6,11.7,0.8,79.3,16.0,74.2,11.4,1.0,82.3,16.1,72.5,11.1,1.0,86.1,36.347584
2020-08-18 09:00:00,58.777498,0.0,1.0,572.0,75.3,443.2,518.5,60.0,137.026,33.791,0.0,0.0,0.0,0.0,17.9,70.7,12.5,0.6,72.1,17.8,70.4,12.4,0.8,72.1,17.6,69.0,11.9,1.0,75.4,17.6,67.4,11.5,1.0,79.6,58.777498
2020-08-18 10:00:00,64.3395,0.0,1.0,640.8,79.4,496.6,576.0,60.0,154.484,37.575,0.0,0.0,0.0,0.0,19.4,70.3,13.9,0.6,60.7,19.4,69.5,13.6,0.9,60.7,19.1,66.4,12.7,1.0,63.3,19.0,63.9,12.0,0.9,66.6,64.3395
2020-08-18 11:00:00,66.461416,0.0,1.0,673.8,86.5,504.2,590.7,55.0,173.089,39.453,1.8,8.3,0.0,9.9,20.7,65.4,14.0,0.8,54.1,20.6,64.8,13.8,1.1,54.1,20.3,62.5,13.0,1.3,54.3,20.1,60.8,12.3,1.2,54.6,66.461416
2020-08-18 12:00:00,62.97075,0.0,1.0,668.6,95.1,465.6,560.7,45.9,192.054,39.151,1.7,23.5,0.0,24.8,21.7,60.7,13.8,0.8,56.7,21.6,60.5,13.6,1.2,56.7,21.2,59.6,13.1,1.4,55.4,20.9,59.1,12.7,1.3,53.8,62.97075
2020-08-18 13:00:00,54.796584,0.0,1.0,625.5,94.5,422.3,516.9,48.7,210.406,36.715,0.3,18.9,2.8,20.3,23.8,54.6,14.1,0.4,35.5,23.6,54.8,14.0,0.6,35.5,23.0,55.8,13.7,0.6,24.7,22.5,56.8,13.5,0.5,11.2,54.796584
2020-08-18 14:00:00,46.90275,0.0,1.0,547.8,84.2,373.8,457.9,47.8,227.481,32.491,1.9,20.3,2.7,22.8,24.1,54.6,14.4,0.6,9.3,24.0,54.9,14.3,0.8,9.3,23.3,56.3,14.2,0.9,359.2,22.7,57.9,14.0,0.9,346.7,46.90275
2020-08-18 15:00:00,32.496,0.0,1.0,442.0,74.9,292.5,367.4,48.9,243.133,26.968,8.4,18.5,12.0,29.8,22.7,62.2,15.1,1.1,349.8,22.6,62.0,15.0,1.5,349.8,22.3,61.6,14.6,1.9,348.1,22.0,62.0,14.4,1.9,345.9,32.496
2020-08-18 16:00:00,16.516750000000002,0.0,1.0,317.4,67.3,192.1,259.4,47.1,257.597,20.644,4.3,21.5,4.6,26.6,21.1,70.1,15.4,1.5,338.8,21.1,69.4,15.3,2.1,338.8,21.2,67.2,14.9,2.7,340.4,21.1,66.1,14.5,2.9,342.4,16.516750000000002
2020-08-18 17:00:00,4.328083400000001,0.0,1.0,187.0,54.4,103.6,158.0,49.0,271.267,13.962,2.7,18.3,2.4,21.5,19.8,75.6,15.3,1.5,338.6,19.9,74.6,15.2,2.1,338.6,20.1,71.3,14.8,2.9,339.0,20.2,69.2,14.4,3.3,339.5,4.328083400000001
2020-08-18 18:00:00,1.6616667,0.0,1.0,72.0,31.5,38.2,69.7,47.3,284.561,7.312,5.1,21.1,0.0,25.1,18.3,81.1,15.0,1.1,336.0,18.4,80.0,14.9,1.6,336.0,19.0,76.0,14.7,2.4,336.5,19.3,73.1,14.4,3.1,337.2,1.6616667
2020-08-18 19:00:00,0.0,0.0,1.0,7.4,5.1,2.5,7.6,42.3,297.851,1.052,2.7,29.4,0.0,31.4,17.2,84.0,14.5,1.2,324.2,17.5,83.2,14.6,1.7,324.2,18.4,79.9,14.8,2.3,325.6,18.8,77.2,14.8,2.7,327.4,0.0
2020-08-18 20:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.3,311.432,-4.473,6.0,27.0,0.0,31.4,15.4,90.4,13.8,1.0,309.8,15.8,89.7,14.1,1.5,309.8,17.1,86.8,14.9,2.0,313.1,17.8,83.9,15.0,2.4,317.2,0.0
2020-08-18 21:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,325.491,-8.928,6.1,20.7,0.0,25.6,14.5,94.2,13.6,0.6,306.4,14.9,93.8,13.9,0.9,306.4,16.3,91.3,14.9,1.3,312.5,17.1,88.5,15.2,1.5,320.0,0.0
2020-08-18 22:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,340.062,-12.002,0.9,15.0,0.6,16.0,14.1,96.9,13.6,0.6,252.7,14.5,96.5,14.0,0.8,252.7,16.0,94.2,15.1,0.9,259.5,16.8,91.5,15.4,0.7,268.1,0.0
2020-08-18 23:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,355.012,-13.452,1.3,11.0,0.0,12.2,13.0,100.0,13.0,0.6,216.5,13.6,100.0,13.6,0.8,216.5,15.4,97.6,15.1,1.0,204.4,16.5,94.3,15.6,1.0,189.3,0.0
2020-08-19 00:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.164,-13.548,2.5,10.0,0.0,12.2,12.9,100.0,12.9,0.5,192.0,13.5,100.0,13.5,0.8,192.0,15.3,98.4,15.0,1.2,186.0,16.3,95.0,15.5,1.6,178.6,0.0
2020-08-19 01:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.07,-11.626,28.2,31.5,0.0,50.8,13.0,100.0,13.0,0.8,164.0,13.6,100.0,13.6,1.2,164.0,15.6,97.2,15.1,1.9,166.7,16.7,92.2,15.4,2.5,170.0,0.0
2020-08-19 02:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.538,-8.135,44.9,71.1,0.0,84.1,13.0,100.0,13.0,0.3,197.3,13.5,100.0,13.5,0.4,197.3,15.3,96.1,14.7,0.9,193.4,16.4,91.9,15.1,1.4,188.6,0.0
2020-08-19 03:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,52.479,-3.343,48.5,76.5,0.0,87.9,13.2,99.1,13.1,1.0,156.7,13.7,98.2,13.5,1.4,156.7,15.5,93.9,14.5,1.8,161.4,16.5,89.5,14.8,2.0,167.2,0.0
2020-08-19 04:00:00,1.3087501,0.0,1.0,17.2,8.8,1.4,10.2,5.0,65.974,2.427,47.8,85.2,0.0,92.3,13.5,97.3,13.0,1.0,156.5,14.0,96.2,13.4,1.4,156.5,15.7,91.4,14.3,2.2,159.5,16.8,86.5,14.5,3.0,163.4,1.3087501
2020-08-19 05:00:00,5.6033334,0.0,1.0,95.6,44.9,14.2,59.1,12.2,79.243,8.834,31.2,79.6,3.4,86.2,14.1,94.3,13.2,0.5,100.8,14.4,93.2,13.4,0.7,100.8,15.7,88.5,13.8,1.0,124.6,16.5,83.7,13.7,1.2,154.3,5.6033334
2020-08-19 06:00:00,12.4015,0.0,1.0,217.0,91.1,29.4,120.5,19.0,92.607,15.53,23.6,68.3,11.1,77.1,14.9,90.8,13.4,0.7,97.2,15.1,89.8,13.4,1.0,97.2,15.9,85.5,13.5,1.2,101.8,16.5,81.1,13.2,1.4,107.5,12.4015
